timestamp,bid_price,bid_qty,ask_price,ask_qty,trade_price,sum_trade_1s,bid_advance_time,ask_advance_time,last_trade_time,_1s_side,_3s_side,_5s_side
2018-01-31 23:45:11.647457+00:00,23270.0,3.0,23280.0,89.0,23270.0,113.0,0.0010400000000000001,0.19967000000000001,0.101253,0,0,0
2018-01-31 23:45:12.031017+00:00,23270.0,4.0,23280.0,89.0,23270.0,113.0,0.3846,0.58323,0.484813,0,0,0
2018-01-31 23:45:12.408265+00:00,23270.0,5.0,23280.0,89.0,23270.0,113.0,0.761848,0.960478,0.8620610000000001,0,0,0
2018-01-31 23:45:12.408362+00:00,23270.0,6.0,23280.0,89.0,23270.0,113.0,0.761945,0.960575,0.862158,0,0,0
2018-01-31 23:45:12.408936+00:00,23270.0,7.0,23280.0,89.0,23270.0,113.0,0.762519,0.961149,0.8627319999999999,0,0,0
2018-01-31 23:45:12.409008+00:00,23270.0,11.0,23280.0,89.0,23270.0,113.0,0.762591,0.9612209999999999,0.8628040000000001,0,0,0
2018-01-31 23:45:12.409109+00:00,23270.0,12.0,23280.0,89.0,23270.0,113.0,0.762692,0.9613219999999999,0.8629049999999999,0,0,0
2018-01-31 23:45:12.409153+00:00,23270.0,15.0,23280.0,89.0,23270.0,113.0,0.762736,0.9613659999999999,0.862949,0,0,0
2018-01-31 23:45:12.409217+00:00,23270.0,18.0,23280.0,89.0,23270.0,113.0,0.7628,0.9614299999999999,0.8630129999999999,0,0,0
2018-01-31 23:45:12.409258+00:00,23270.0,21.0,23280.0,89.0,23270.0,113.0,0.762841,0.961471,0.8630540000000001,0,0,0
2018-01-31 23:45:12.409306+00:00,23270.0,21.0,23280.0,88.0,23270.0,113.0,0.762889,0.961519,0.863102,0,0,0
2018-01-31 23:45:12.409376+00:00,23270.0,21.0,23280.0,87.0,23270.0,113.0,0.762959,0.9615889999999999,0.8631719999999999,0,0,0
2018-01-31 23:45:12.409911+00:00,23270.0,21.0,23280.0,84.0,23270.0,113.0,0.763494,0.962124,0.863707,0,0,0
2018-01-31 23:45:12.411705+00:00,23270.0,18.0,23280.0,84.0,23270.0,113.0,0.765288,0.963918,0.8655010000000001,0,0,0
2018-01-31 23:45:12.434249+00:00,23270.0,15.0,23280.0,84.0,23270.0,113.0,0.787832,0.9864620000000001,0.8880450000000001,0,0,0
2018-01-31 23:45:12.434310+00:00,23270.0,15.0,23280.0,87.0,23270.0,113.0,0.7878930000000001,0.9865229999999999,0.888106,0,0,0
2018-01-31 23:45:12.435118+00:00,23270.0,12.0,23280.0,87.0,23270.0,113.0,0.788701,0.987331,0.888914,0,0,0
2018-01-31 23:45:12.435210+00:00,23270.0,11.0,23280.0,87.0,23270.0,113.0,0.7887930000000001,0.9874229999999999,0.889006,0,0,0
2018-01-31 23:45:12.436473+00:00,23270.0,10.0,23280.0,87.0,23270.0,113.0,0.7900560000000001,0.9886860000000001,0.8902690000000001,0,0,0
2018-01-31 23:45:12.475349+00:00,23270.0,13.0,23280.0,87.0,23270.0,1.0,0.828932,1.027562,0.9291450000000001,0,0,0
2018-01-31 23:45:12.492474+00:00,23270.0,14.0,23280.0,87.0,23270.0,1.0,0.846057,1.0446870000000001,0.9462700000000001,0,0,0
2018-01-31 23:45:12.534998+00:00,23270.0,15.0,23280.0,87.0,23270.0,1.0,0.888581,1.0872110000000001,0.9887940000000001,0,0,0
2018-01-31 23:45:12.548528+00:00,23270.0,16.0,23280.0,87.0,23270.0,,0.9021110000000001,1.100741,1.002324,0,0,0
2018-01-31 23:45:12.585329+00:00,23270.0,15.0,23280.0,87.0,23270.0,,0.9389120000000001,1.137542,1.039125,0,0,0
2018-01-31 23:45:12.585636+00:00,23270.0,15.0,23280.0,93.0,23270.0,,0.939219,1.1378489999999999,1.039432,0,0,0
2018-01-31 23:45:12.585686+00:00,23270.0,15.0,23280.0,94.0,23270.0,,0.939269,1.137899,1.039482,0,0,0
2018-01-31 23:45:12.656053+00:00,23270.0,15.0,23280.0,95.0,23270.0,,1.009636,1.208266,1.109849,0,0,0
2018-01-31 23:45:12.770845+00:00,23270.0,15.0,23280.0,91.0,23270.0,,1.124428,1.323058,1.224641,0,0,1
2018-01-31 23:45:13.016907+00:00,23270.0,16.0,23280.0,91.0,23270.0,,1.37049,1.56912,1.470703,0,0,1
2018-01-31 23:45:13.822338+00:00,23270.0,16.0,23280.0,90.0,23270.0,,2.1759209999999998,2.374551,2.276134,0,0,1
2018-01-31 23:45:13.950537+00:00,23270.0,15.0,23280.0,90.0,23270.0,,2.30412,2.50275,2.4043330000000003,0,0,1
2018-01-31 23:45:13.981235+00:00,23270.0,15.0,23280.0,91.0,23270.0,,2.334818,2.533448,2.435031,0,0,1
2018-01-31 23:45:14.533174+00:00,23270.0,11.0,23280.0,91.0,23270.0,,2.886757,3.085387,2.98697,0,0,1
2018-01-31 23:45:15.370108+00:00,23270.0,11.0,23280.0,92.0,23270.0,,3.7236910000000005,3.9223209999999997,3.823904,0,1,1
2018-01-31 23:45:16.896729+00:00,23270.0,11.0,23280.0,93.0,23270.0,,5.250312,5.448942,5.350525,1,1,1
2018-01-31 23:45:16.959700+00:00,23270.0,11.0,23280.0,96.0,23270.0,,5.313283,5.511913,5.413496,1,1,1
2018-01-31 23:45:17.494964+00:00,23270.0,10.0,23280.0,96.0,23270.0,,5.848547,6.047177,5.94876,1,1,1
2018-01-31 23:45:17.495364+00:00,23270.0,9.0,23280.0,96.0,23270.0,,5.848947,6.0475769999999995,5.94916,1,1,1
2018-01-31 23:45:17.703254+00:00,23270.0,8.0,23280.0,96.0,23270.0,8.0,6.056837000000001,6.2554669999999994,0.000118,1,1,1
2018-01-31 23:45:17.703327+00:00,23270.0,8.0,23280.0,97.0,23270.0,8.0,6.05691,6.25554,0.00019099999999999998,1,1,1
2018-01-31 23:45:17.703650+00:00,23270.0,6.0,23280.0,97.0,23270.0,8.0,6.057233,6.255863,0.0005139999999999999,0,0,0
2018-01-31 23:45:17.704165+00:00,23260.0,74.0,23280.0,97.0,23270.0,8.0,6.057748,6.256378,0.001029,2,2,2
2018-01-31 23:45:17.704634+00:00,23260.0,74.0,23270.0,1.0,23270.0,8.0,6.058217,0.000469,0.001498,2,2,2
2018-01-31 23:45:17.704686+00:00,23260.0,78.0,23270.0,1.0,23270.0,8.0,6.058269,0.000521,0.00155,2,2,2
2018-01-31 23:45:17.704739+00:00,23260.0,78.0,23270.0,2.0,23270.0,8.0,6.058322,0.0005740000000000001,0.001603,2,2,2
2018-01-31 23:45:17.704782+00:00,23260.0,78.0,23270.0,3.0,23270.0,8.0,6.058365,0.000617,0.0016460000000000001,2,2,2
2018-01-31 23:45:17.704825+00:00,23260.0,78.0,23270.0,5.0,23270.0,8.0,6.058408,0.00066,0.001689,2,2,2
2018-01-31 23:45:17.714012+00:00,23260.0,78.0,23270.0,6.0,23270.0,8.0,6.067595,0.009847,0.010876,2,2,2
2018-01-31 23:45:17.816581+00:00,23260.0,78.0,23270.0,5.0,23270.0,8.0,6.170164,0.112416,0.113445,2,2,2
2018-01-31 23:45:17.816643+00:00,23260.0,78.0,23270.0,3.0,23270.0,8.0,6.170226,0.112478,0.113507,2,2,2
2018-01-31 23:45:17.816763+00:00,23260.0,78.0,23270.0,2.0,23270.0,8.0,6.170346,0.112598,0.11362699999999999,2,2,2
2018-01-31 23:45:17.816807+00:00,23260.0,79.0,23270.0,2.0,23270.0,8.0,6.17039,0.112642,0.11367100000000001,2,2,2
2018-01-31 23:45:17.816871+00:00,23260.0,79.0,23270.0,1.0,23270.0,8.0,6.170454,0.112706,0.11373499999999999,0,0,0
2018-01-31 23:45:17.817869+00:00,23260.0,79.0,23280.0,109.0,23270.0,8.0,6.1714519999999995,0.113704,0.11473299999999999,0,0,0
2018-01-31 23:45:17.818143+00:00,23260.0,79.0,23280.0,100.0,23270.0,8.0,6.1717260000000005,0.113978,0.115007,0,0,0
2018-01-31 23:45:17.899992+00:00,23260.0,79.0,23280.0,98.0,23270.0,8.0,6.253575,0.195827,0.196856,0,1,1
2018-01-31 23:45:17.900478+00:00,23270.0,1.0,23280.0,98.0,23270.0,8.0,0.00048600000000000005,0.19631300000000002,0.19734200000000002,0,1,1
2018-01-31 23:45:17.900540+00:00,23270.0,2.0,23280.0,98.0,23270.0,8.0,0.0005480000000000001,0.196375,0.197404,0,1,1
2018-01-31 23:45:17.900589+00:00,23270.0,3.0,23280.0,98.0,23270.0,8.0,0.000597,0.196424,0.197453,0,1,1
2018-01-31 23:45:17.903679+00:00,23270.0,4.0,23280.0,98.0,23270.0,8.0,0.0036869999999999997,0.199514,0.200543,0,1,1
2018-01-31 23:45:18.827969+00:00,23270.0,5.0,23280.0,98.0,23270.0,,0.927977,1.123804,1.124833,0,1,1
2018-01-31 23:45:19.081800+00:00,23270.0,5.0,23280.0,102.0,23270.0,,1.181808,1.377635,1.378664,1,1,1
2018-01-31 23:45:19.082177+00:00,23270.0,4.0,23280.0,102.0,23270.0,,1.182185,1.378012,1.379041,1,1,1
2018-01-31 23:45:19.437381+00:00,23270.0,3.0,23280.0,102.0,23270.0,,1.537389,1.733216,1.734245,1,1,1
2018-01-31 23:45:19.519442+00:00,23270.0,3.0,23280.0,106.0,23270.0,,1.61945,1.815277,1.8163060000000002,1,1,1
2018-01-31 23:45:19.904011+00:00,23270.0,4.0,23280.0,106.0,23270.0,,2.004019,2.199846,2.200875,1,1,1
2018-01-31 23:45:19.995925+00:00,23270.0,6.0,23280.0,106.0,23270.0,6.0,2.095933,2.29176,0.00010700000000000001,1,1,1
2018-01-31 23:45:19.996049+00:00,23270.0,4.0,23280.0,106.0,23270.0,6.0,2.096057,2.291884,0.000231,2,2,2
2018-01-31 23:45:19.996220+00:00,23260.0,79.0,23270.0,2.0,23270.0,6.0,2.096228,0.000171,0.00040199999999999996,2,2,2
2018-01-31 23:45:19.996272+00:00,23260.0,79.0,23270.0,3.0,23270.0,6.0,2.09628,0.000223,0.000454,2,2,2
2018-01-31 23:45:20.114290+00:00,23260.0,79.0,23270.0,4.0,23270.0,6.0,2.214298,0.11824100000000001,0.11847200000000001,2,2,2
2018-01-31 23:45:20.396140+00:00,23260.0,79.0,23270.0,5.0,23270.0,6.0,2.496148,0.400091,0.40032199999999996,2,2,2
2018-01-31 23:45:20.539939+00:00,23260.0,79.0,23270.0,6.0,23270.0,6.0,2.6399470000000003,0.54389,0.544121,2,2,2
2018-01-31 23:45:20.540028+00:00,23260.0,79.0,23270.0,5.0,23270.0,6.0,2.6400360000000003,0.543979,0.5442100000000001,2,2,2
2018-01-31 23:45:20.540563+00:00,23260.0,79.0,23270.0,4.0,23270.0,6.0,2.640571,0.544514,0.544745,2,2,2
2018-01-31 23:45:20.540598+00:00,23260.0,79.0,23270.0,3.0,23270.0,6.0,2.640606,0.544549,0.54478,2,2,2
2018-01-31 23:45:20.799050+00:00,23260.0,79.0,23270.0,2.0,23270.0,7.0,2.899058,0.8030010000000001,0.000359,2,2,2
2018-01-31 23:45:20.885884+00:00,23260.0,79.0,23270.0,1.0,23270.0,8.0,2.9858919999999998,0.889835,0.00028,0,1,1
2018-01-31 23:45:20.885987+00:00,23270.0,3.0,23280.0,117.0,23270.0,8.0,0.000103,0.8899379999999999,0.000383,0,1,1
2018-01-31 23:45:20.886033+00:00,23270.0,4.0,23280.0,117.0,23270.0,8.0,0.000149,0.889984,0.000429,0,1,1
2018-01-31 23:45:20.886093+00:00,23270.0,7.0,23280.0,117.0,23270.0,8.0,0.00020899999999999998,0.8900440000000001,0.000489,0,1,1
2018-01-31 23:45:20.886501+00:00,23270.0,8.0,23280.0,117.0,23270.0,8.0,0.000617,0.890452,0.000897,0,1,1
2018-01-31 23:45:20.886571+00:00,23270.0,8.0,23280.0,106.0,23270.0,8.0,0.000687,0.8905219999999999,0.000967,0,1,1
2018-01-31 23:45:20.886615+00:00,23270.0,9.0,23280.0,106.0,23270.0,8.0,0.000731,0.890566,0.001011,0,1,1
2018-01-31 23:45:20.886654+00:00,23270.0,10.0,23280.0,106.0,23270.0,8.0,0.0007700000000000001,0.890605,0.00105,0,1,1
2018-01-31 23:45:21.673416+00:00,23270.0,11.0,23280.0,106.0,23270.0,2.0,0.787532,1.6773669999999998,0.787812,0,1,1
2018-01-31 23:45:21.903497+00:00,23270.0,12.0,23280.0,106.0,23270.0,,1.0176129999999999,1.907448,1.017893,0,1,1
2018-01-31 23:45:22.907938+00:00,23270.0,13.0,23280.0,106.0,23270.0,,2.0220540000000002,2.911889,2.022334,1,1,1
2018-01-31 23:45:23.243694+00:00,23270.0,15.0,23280.0,106.0,23270.0,,2.3578099999999997,3.247645,2.3580900000000002,1,1,1
2018-01-31 23:45:23.772112+00:00,23270.0,15.0,23280.0,107.0,23270.0,13.0,2.886228,3.7760629999999997,8.4e-05,1,1,1
2018-01-31 23:45:23.772481+00:00,23270.0,14.0,23280.0,107.0,23270.0,13.0,2.886597,3.776432,0.000453,1,1,1
2018-01-31 23:45:23.772749+00:00,23270.0,13.0,23280.0,107.0,23270.0,13.0,2.8868650000000002,3.7767,0.000721,2,2,2
2018-01-31 23:45:23.772803+00:00,23260.0,80.0,23270.0,2.0,23270.0,13.0,2.886919,5.4000000000000005e-05,0.000775,2,2,2
2018-01-31 23:45:23.772848+00:00,23260.0,79.0,23270.0,2.0,23270.0,13.0,2.886964,9.9e-05,0.00082,2,2,2
2018-01-31 23:45:23.772904+00:00,23260.0,79.0,23270.0,3.0,23270.0,13.0,2.88702,0.000155,0.0008759999999999999,2,2,2
2018-01-31 23:45:23.772955+00:00,23260.0,79.0,23270.0,4.0,23270.0,13.0,2.8870709999999997,0.000206,0.000927,2,2,2
2018-01-31 23:45:23.774204+00:00,23260.0,78.0,23270.0,4.0,23270.0,13.0,2.88832,0.0014550000000000001,0.002176,2,2,2
2018-01-31 23:45:23.835520+00:00,23260.0,78.0,23270.0,5.0,23270.0,13.0,2.949636,0.06277100000000001,0.06349199999999999,2,2,2
2018-01-31 23:45:23.835903+00:00,23260.0,78.0,23270.0,6.0,23270.0,13.0,2.9500189999999997,0.063154,0.063875,2,2,2
2018-01-31 23:45:23.835981+00:00,23260.0,78.0,23270.0,7.0,23270.0,13.0,2.950097,0.06323200000000001,0.063953,2,2,2
2018-01-31 23:45:23.836644+00:00,23260.0,79.0,23270.0,7.0,23270.0,13.0,2.95076,0.06389500000000001,0.06461599999999999,2,2,2
2018-01-31 23:45:23.836949+00:00,23260.0,79.0,23270.0,6.0,23270.0,13.0,2.9510650000000003,0.0642,0.064921,2,2,2
2018-01-31 23:45:23.836995+00:00,23260.0,79.0,23270.0,5.0,23270.0,13.0,2.951111,0.064246,0.064967,2,2,2
2018-01-31 23:45:23.837022+00:00,23260.0,77.0,23270.0,5.0,23270.0,13.0,2.9511380000000003,0.064273,0.06499400000000001,2,2,2
2018-01-31 23:45:23.837047+00:00,23260.0,77.0,23270.0,4.0,23270.0,13.0,2.951163,0.06429800000000001,0.06501900000000001,2,2,2
2018-01-31 23:45:23.839079+00:00,23260.0,77.0,23270.0,3.0,23270.0,16.0,2.953195,0.06633,0.000212,1,1,1
2018-01-31 23:45:23.840683+00:00,23270.0,3.0,23280.0,118.0,23270.0,20.0,0.001604,0.06793400000000001,0.0013570000000000001,1,1,1
2018-01-31 23:45:23.840791+00:00,23270.0,4.0,23280.0,118.0,23270.0,20.0,0.0017120000000000002,0.06804199999999999,0.001465,1,1,1
2018-01-31 23:45:23.840848+00:00,23270.0,1.0,23280.0,118.0,23270.0,20.0,0.0017690000000000002,0.068099,0.0015220000000000001,1,1,1
2018-01-31 23:45:23.840968+00:00,23270.0,2.0,23280.0,118.0,23270.0,20.0,0.001889,0.068219,0.0016420000000000002,1,1,1
2018-01-31 23:45:23.841013+00:00,23270.0,1.0,23280.0,118.0,23270.0,20.0,0.001934,0.068264,0.0016870000000000001,0,0,0
2018-01-31 23:45:23.841054+00:00,23260.0,77.0,23280.0,118.0,23270.0,20.0,0.001975,0.06830499999999999,0.0017280000000000002,0,0,0
2018-01-31 23:45:23.841096+00:00,23260.0,77.0,23280.0,107.0,23270.0,20.0,0.002017,0.068347,0.0017699999999999999,0,0,0
2018-01-31 23:45:23.841138+00:00,23260.0,80.0,23280.0,107.0,23270.0,20.0,0.002059,0.068389,0.001812,0,0,0
2018-01-31 23:45:23.841178+00:00,23260.0,77.0,23280.0,107.0,23270.0,20.0,0.0020989999999999997,0.06842899999999999,0.001852,2,2,2
2018-01-31 23:45:23.841236+00:00,23260.0,77.0,23270.0,1.0,23270.0,20.0,0.002157,5.7999999999999994e-05,0.0019100000000000002,2,2,2
2018-01-31 23:45:23.867425+00:00,23260.0,76.0,23270.0,1.0,23270.0,20.0,0.028346,0.026247000000000003,0.028099000000000002,2,2,2
2018-01-31 23:45:23.876899+00:00,23260.0,77.0,23270.0,1.0,23270.0,20.0,0.03782,0.035720999999999996,0.037573,2,2,2
2018-01-31 23:45:23.876965+00:00,23260.0,77.0,23270.0,2.0,23270.0,20.0,0.037886,0.035787,0.037639,2,2,2
2018-01-31 23:45:23.894754+00:00,23260.0,77.0,23270.0,3.0,23270.0,20.0,0.055675,0.053576,0.055428,2,2,2
2018-01-31 23:45:23.904094+00:00,23260.0,77.0,23270.0,2.0,23270.0,20.0,0.065015,0.062916,0.06476799999999999,2,2,2
2018-01-31 23:45:23.904515+00:00,23260.0,77.0,23270.0,1.0,23270.0,20.0,0.06543600000000001,0.063337,0.065189,0,0,0
2018-01-31 23:45:23.904593+00:00,23260.0,77.0,23280.0,118.0,23270.0,20.0,0.065514,0.063415,0.06526699999999999,0,0,0
2018-01-31 23:45:24.323792+00:00,23260.0,77.0,23280.0,107.0,23270.0,23.0,0.484713,0.48261400000000004,6.4e-05,1,1,1
2018-01-31 23:45:24.324432+00:00,23270.0,1.0,23280.0,107.0,23270.0,23.0,0.00064,0.483254,0.000704,1,1,1
2018-01-31 23:45:24.324711+00:00,23270.0,2.0,23280.0,107.0,23270.0,23.0,0.000919,0.483533,0.000983,1,1,1
2018-01-31 23:45:24.324756+00:00,23270.0,3.0,23280.0,107.0,23270.0,23.0,0.000964,0.48357799999999995,0.0010279999999999998,0,0,0
2018-01-31 23:45:24.324986+00:00,23260.0,77.0,23280.0,107.0,23270.0,23.0,0.001194,0.483808,0.001258,0,0,0
2018-01-31 23:45:24.680463+00:00,23260.0,80.0,23280.0,107.0,23270.0,26.0,0.356671,0.8392850000000001,1.8e-05,1,1,1
2018-01-31 23:45:24.680808+00:00,23270.0,1.0,23280.0,107.0,23270.0,26.0,0.00034500000000000004,0.8396299999999999,0.000363,1,1,1
2018-01-31 23:45:24.680881+00:00,23270.0,2.0,23280.0,107.0,23270.0,26.0,0.00041799999999999997,0.8397030000000001,0.000436,0,0,0
2018-01-31 23:45:24.681303+00:00,23260.0,80.0,23280.0,107.0,23270.0,26.0,0.00084,0.840125,0.000858,0,0,0
2018-01-31 23:45:24.681545+00:00,23260.0,81.0,23280.0,107.0,23270.0,26.0,0.001082,0.840367,0.0011,0,0,0
2018-01-31 23:45:24.684240+00:00,23260.0,80.0,23280.0,107.0,23270.0,26.0,0.0037770000000000004,0.8430620000000001,0.003795,0,0,0
2018-01-31 23:45:25.083531+00:00,23260.0,79.0,23280.0,107.0,23270.0,7.0,0.403068,1.242353,2.8000000000000003e-05,1,1,1
2018-01-31 23:45:25.084001+00:00,23270.0,1.0,23280.0,107.0,23270.0,7.0,0.00047000000000000004,1.242823,0.0004980000000000001,0,0,0
2018-01-31 23:45:25.084300+00:00,23260.0,80.0,23280.0,107.0,23270.0,7.0,0.000769,1.2431219999999998,0.000797,0,0,0
2018-01-31 23:45:25.085571+00:00,23260.0,81.0,23280.0,107.0,23270.0,7.0,0.0020399999999999997,1.244393,0.002068,0,0,0
2018-01-31 23:45:25.085827+00:00,23260.0,80.0,23280.0,107.0,23270.0,7.0,0.0022960000000000003,1.244649,0.0023239999999999997,0,0,0
2018-01-31 23:45:25.997129+00:00,23260.0,79.0,23280.0,107.0,23280.0,2.0,0.9135979999999999,2.155951,0.42002700000000004,0,0,0
2018-01-31 23:45:25.997293+00:00,23260.0,79.0,23270.0,4.0,23280.0,2.0,0.9137620000000001,0.000164,0.420191,0,0,0
2018-01-31 23:45:25.997686+00:00,23260.0,79.0,23270.0,5.0,23280.0,2.0,0.9141549999999999,0.000557,0.420584,0,0,0
2018-01-31 23:45:25.998204+00:00,23260.0,79.0,23270.0,6.0,23280.0,2.0,0.914673,0.001075,0.42110200000000003,0,0,0
2018-01-31 23:45:27.403796+00:00,23260.0,80.0,23270.0,6.0,23280.0,,2.320265,1.4066670000000001,1.8266939999999998,0,0,0
2018-01-31 23:45:27.405680+00:00,23260.0,80.0,23270.0,7.0,23280.0,,2.322149,1.408551,1.8285779999999998,0,0,0
2018-01-31 23:45:27.406282+00:00,23260.0,80.0,23270.0,10.0,23280.0,,2.322751,1.409153,1.82918,0,0,0
2018-01-31 23:45:27.409411+00:00,23260.0,80.0,23270.0,14.0,23280.0,,2.3258799999999997,1.412282,1.832309,0,0,0
2018-01-31 23:45:28.496258+00:00,23260.0,80.0,23270.0,15.0,23260.0,1.0,3.412727,2.499129,0.00036,0,0,0
2018-01-31 23:45:28.496332+00:00,23260.0,79.0,23270.0,15.0,23260.0,1.0,3.4128010000000004,2.499203,0.000434,0,0,0
2018-01-31 23:45:28.496372+00:00,23260.0,79.0,23270.0,16.0,23260.0,1.0,3.4128410000000002,2.499243,0.00047400000000000003,0,0,0
2018-01-31 23:45:28.497119+00:00,23260.0,79.0,23270.0,15.0,23260.0,1.0,3.413588,2.49999,0.001221,0,0,0
2018-01-31 23:45:28.589714+00:00,23260.0,78.0,23270.0,15.0,23260.0,1.0,3.506183,2.5925849999999997,0.093816,0,0,0
2018-01-31 23:45:28.590149+00:00,23260.0,78.0,23270.0,19.0,23260.0,1.0,3.506618,2.59302,0.094251,0,0,0
2018-01-31 23:45:28.781583+00:00,23260.0,79.0,23270.0,19.0,23260.0,1.0,3.6980519999999997,2.784454,0.28568499999999997,0,0,0
2018-01-31 23:45:28.782076+00:00,23260.0,79.0,23270.0,20.0,23260.0,1.0,3.6985449999999997,2.7849470000000003,0.28617800000000004,0,0,0
2018-01-31 23:45:28.782398+00:00,23260.0,77.0,23270.0,20.0,23260.0,1.0,3.698867,2.785269,0.2865,0,0,0
2018-01-31 23:45:29.194589+00:00,23260.0,76.0,23270.0,20.0,23260.0,1.0,4.111058,3.19746,0.698691,0,0,0
2018-01-31 23:45:29.215332+00:00,23260.0,76.0,23270.0,21.0,23260.0,1.0,4.131801,3.218203,0.719434,0,0,0
2018-01-31 23:45:29.465628+00:00,23260.0,77.0,23270.0,21.0,23260.0,1.0,4.382097,3.468499,0.96973,0,0,0
